PropertyID,Address ,Building Name,Suite,City,State,Postal Code,Market ,Sub Market Cluster,Sub Market,Micro Market,Property Type,Building Type,Building Sub Type,Building Sub Specialty,Building Class,Building Sub Class,Building Status,Space Type,Availability Type,Space Condition,Build Out Condition,Condition,Floors,Is Available,Is Vacant,Is Full Floor?,Is Full Building?,Is Divisibile?,View Space,Min Available s.f.,Max Available s.f.,Rent Low,Rent High,Rent Type,Sale Price,Floor Contig s.f.,Large Block (Bldg Contig) s.f.,Calculated Bldg Contig s.f.,Bldg Contig Rent,Operating Expenses p.s.f.,Taxes p.s.f.,Common Area Maintenance p.s.f.,Date on Market,Vacating Tenant Company,Date Vacant,New Tenant,Move In Date,Earliest Move In Timing,Earliest Move in Date,Minimum Lease Term Months,Maximum Lease Term Months,In Statistics?,Sublessor Company,Listing Broker Company,Amenities,Amenity Comments,Building Size,Building Primary Owner,Column Spacing Width,Column Spacing Depth,Building Location
27969,1 Parkview Plz,Parkview Plaza,730,Oakbrook Terrace,Illinois,60181,Chicago,Suburban,Eastern East-West,Oak Brook,Office,Office,Office,,A,,Existing,Direct,For Lease,,,Excellent,7th,No,No,No,No,No,,"1,984","1,984",$17.50,$20.50,Full Service Gross,,"1,984","1,984","30,448",,,,,2/26/2019,,,,,30 Days,,,,Yes,,Hamilton Partners,,,"264,162",Hamilton Partners,,,
27969,1 Parkview Plz,Parkview Plaza,750,Oakbrook Terrace,Illinois,60181,Chicago,Suburban,Eastern East-West,Oak Brook,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,7th,Yes,No,No,No,No,,"3,866","3,866",$41.68,$42.68,N,,"8,949","3,866","30,448",$20.00,,,,5/29/2018,,,,,30 Days,,0,0,Yes,,Hamilton Partners,,,"264,162",Hamilton Partners,,,
27969,1 Parkview Plz,Parkview Plaza,740,Oakbrook Terrace,Illinois,60181,Chicago,Suburban,Eastern East-West,Oak Brook,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,7th,Yes,No,No,No,No,,"5,083","5,083",$18.00,$21.00,N,,"8,949","5,083","30,448",$20.00,,,,2/28/2018,,,,,30 Days,,0,0,Yes,,,,,"264,162",Hamilton Partners,,,
27969,1 Parkview Plz,Parkview Plaza,,Oakbrook Terrace,Illinois,60181,Chicago,Suburban,Eastern East-West,Oak Brook,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Full Build-Out,Excellent,8th,Yes,No,No,No,No,,"30,448","30,448",$19.50,$22.50,Full Service Gross,,"30,448","30,448","30,448",,,,,5/15/2019,,,,,Specific Date,8/1/2019,,,Yes,,NAI Hiffman,,,"264,162",Hamilton Partners,,,
27969,1 Parkview Plz,Parkview Plaza,910,Oakbrook Terrace,Illinois,60181,Chicago,Suburban,Eastern East-West,Oak Brook,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,9th,Yes,Yes,No,No,No,,"8,283","8,283",$59.00,$63.00,N,,"8,283","8,283","30,448",$20.00,,,,10/23/2018,,,,,Vacant,,0,0,Yes,,,,,"264,162",Hamilton Partners,,,
27970,1 Parkway N,One Parkway North,100S,Deerfield,Illinois,60015,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,1st,Yes,Yes,No,No,No,,"5,164","5,164",$18.50,$22.50,N,,"5,164","5,164","9,498",$21.00,,,,6/17/2002,,,,,Vacant,,36,120,Yes,,Colliers International,,,"271,500",KAWA Capital Management,,,
27970,1 Parkway N,One Parkway North,250-S,Deerfield,Illinois,60015,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,2nd,Yes,Yes,No,No,No,,758,758,$26.00,$28.00,Full Service Gross,,758,758,"9,498",,,,,3/1/2019,,,,,Vacant,,,,Yes,,Colliers International,,,"271,500",KAWA Capital Management,,,
27970,1 Parkway N,One Parkway North,280,Deerfield,Illinois,60015,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,2nd,Yes,Yes,No,No,No,,"3,345","3,345",$21.00,$26.00,N,,"3,345","3,345","9,498",,,,,7/17/2019,,,,,Vacant,,,,Yes,,Colliers International,,,"271,500",KAWA Capital Management,,,
27970,1 Parkway N,One Parkway North,200S,Deerfield,Illinois,60015,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,2nd,Yes,Yes,No,No,No,,"9,498","9,498",$21.00,$23.00,N,,"9,498","9,498","9,498",$21.00,,,,10/9/2007,,,,,Vacant,,36,120,Yes,,Colliers International,,,"271,500",KAWA Capital Management,,,
27970,1 Parkway N,One Parkway North,550-S,Deerfield,Illinois,60015,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,5th,No,No,No,No,No,,"4,262","4,262",$39.38,$41.38,Full Service Gross,,"9,528","4,262","9,498",,,,,3/1/2019,,,,8/10/2019,Specific Date,11/1/2021,,,Yes,,Colliers International,,,"271,500",KAWA Capital Management,,,
27970,1 Parkway N,One Parkway North,525S,Deerfield,Illinois,60015,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,5th,Yes,Yes,No,No,No,,"5,266","5,266",$47.00,$49.00,N,,"9,528","5,266","9,498",$21.00,,,,10/9/2007,,,,,Vacant,,36,120,Yes,,Colliers International,,,"271,500",KAWA Capital Management,,,
27971,1 Pierce Pl,One Pierce Place,295E,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,2nd,Yes,Yes,No,No,No,,"2,949","2,949",$61.69,$65.69,Full Service Gross,,,"2,949","32,838",,,,,11/14/2018,,,,,Vacant,,,,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,200E,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,2nd,No,No,No,No,No,,"1,917","1,917",$31.00,$36.00,Full Service Gross,,"1,917","1,917","32,838",,,,,2/6/2019,,,,3/1/2019,Specific Date,3/1/2019,,,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,275C,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,2nd,No,No,No,No,No,,"3,123","3,123",$25.14,$28.14,NNN,,"3,123","3,123","32,838",$15.00,,,,2/18/2016,,,,2/28/2019,,,,,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,285W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,2nd,No,No,No,No,No,,"1,650","1,650",$18.00,$20.00,NNN,,"1,650","1,650","32,838",$15.00,,,,3/4/2013,,,,12/1/2018,TBD,,,,Yes,,,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,250C,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,2nd,No,No,No,No,No,,"2,240","2,240",$20.00,$21.00,NNN,,"2,240","2,240","32,838",$15.00,,,,7/13/2017,,,,11/30/2019,30 Days,,,,Yes,,,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,350W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,No,No,No,No,No,,"1,458","1,458",,$3.00,NNN,,"1,458","1,458","32,838",$15.00,,,,10/29/2018,,1/1/2019,,1/1/2019,Specific Date,1/1/2019,0,0,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,No,No,No,No,No,,"3,877","3,877",$18.00,$21.00,NNN,,"3,877","3,877","32,838",$15.00,,,,10/29/2018,,,,2/16/2019,,,0,0,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,350E,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,Yes,Yes,No,No,No,,"3,877","3,877",$27.85,$29.85,NNN,,"3,877","3,877","32,838",$15.00,,,,1/31/2013,,,,,Vacant,,,,Yes,,,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,400W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,4th,Yes,Yes,No,No,No,,"2,713","2,713",$46.09,$51.09,NNN,,"2,713","2,713","32,838",$15.00,,,,2/16/2018,,,,,Vacant,,0,0,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,420E,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,4th,Yes,Yes,No,No,No,,"3,052","3,052",,$4.00,NNN,,"3,052","3,052","32,838",$15.00,,,,1/31/2013,,,,,Vacant,,,,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,430W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,4th,Yes,Yes,No,No,No,,"2,338","2,338",$15.00,$16.00,NNN,,"2,338","2,338","32,838",$15.00,,,,6/5/2017,,,,,Vacant,,,,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,500E,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,,,5th,No,No,No,No,No,,"15,137","15,137",$16.50,$21.50,Full Service Gross,,"15,137","15,137","32,838",,,,,2/8/2019,,,,6/1/2019,90 Days,6/1/2019,,,Yes,,JLL,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,700W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,7th,No,No,No,No,No,,"22,341","22,341",$21.00,$24.00,NNN,,"32,824","22,341","32,838",$17.00,,,,1/12/2018,,,,8/11/2019,30 Days,8/11/2019,,,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,750W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,7th,No,Yes,No,No,No,,"10,483","10,483",$25.00,$29.00,NNN,,"32,824","10,483","32,838",$17.00,,,,4/17/2009,,,,11/30/2019,Vacant,11/30/2019,,,Yes,,,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,800W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,8th,Yes,Yes,Yes,No,No,,"32,174","32,174",$59.69,$60.69,NNN,,"32,174","32,174","32,838",$17.00,,,,1/12/2018,,,,,Vacant,,0,0,Yes,,,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,,,10th,Yes,No,No,No,No,,"32,838","32,838",41.2,$42.20,Full Service Gross,,"32,838","32,838","32,838",,,,,7/2/2019,,,,,30 Days,,,,Yes,,Cushman & Wakefield,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,,,13th,Yes,Yes,No,No,No,,"4,606","4,606",$23.20,$24.20,Full Service Gross,,"4,606","4,606","32,838",,,,,3/15/2019,,,,,Vacant,,,,Yes,,CBRE,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,1385W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,,,,,13th,No,Yes,No,No,No,,,"3,239",$44.00,$47.00,NNN,,,,"32,838",,,,,9/24/2019,,,,11/30/2019,Specific Date,11/30/2019,,,Yes,,,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,1375W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,13th,Yes,Yes,No,No,No,,"3,239","3,239",$0.00,$1.00,Full Service Gross,,,"3,239","32,838",,,,,11/14/2018,,,,,Vacant,,,,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,1300,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Full Build-Out,,13th,No,No,No,No,No,,"9,249","9,249",$0.00,$5.00,Full Service Gross,,"9,249","9,249","32,838",$19.00,,,,8/17/2016,,,,1/1/2019,Negotiable,,,,Yes,,,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,1350W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,13th,No,No,No,No,No,,"7,090","7,090",$36.55,$40.55,NNN,,"7,090","7,090","32,838",,,,,11/4/2016,,,,12/1/2018,TBD,,,,Yes,,Hamilton Partners,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,1450W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,14th,Yes,Yes,No,No,No,,"10,755","10,755",$55.00,$60.00,NNN,,"32,724","10,755","32,838",$17.00,,,,9/24/2012,,,,,Vacant,,,,Yes,,,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,1425W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,14th,Yes,Yes,No,No,No,,"21,969","21,969",$35.00,$40.00,NNN,,"32,724","21,969","32,838",$17.00,,,,1/5/2017,,,,,Vacant,,,,Yes,,,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,1500W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,15th,Yes,Yes,No,No,No,,"32,187","32,187",$28.00,$30.00,NNN,,"32,187","32,187","32,838",$17.00,,,,1/5/2017,,,,,Vacant,,,,Yes,,,,,"578,737",Balfour Pacific,,,
27971,1 Pierce Pl,One Pierce Place,1600W,Itasca,Illinois,60143,Chicago,Suburban,Northwest,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,16th,Yes,Yes,No,No,No,,"6,777","6,777",$25.00,$26.00,NNN,,"6,777","6,777","32,838",$17.00,,,,1/5/2017,,,,,Vacant,,,,Yes,,,,,"578,737",Balfour Pacific,,,
3143,1 S Wacker Dr,One South Wacker,200,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Full Build-Out,Trophy,2nd,Yes,No,No,No,Yes,,"21,000","21,000",$26.54,$27.54,,,,"21,000","36,951",,,,,10/2/2018,,,,,30 Days,,,,Yes,,Serendipity Labs,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,200,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Full Build-Out,Trophy,2nd,No,No,No,No,Yes,,50,"21,000",$45.33,$49.33,Full Service Gross,,"21,000","21,000","36,951",$195.00,,,,12/11/2017,,,,7/1/2018,30 Days,,,,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,475,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,4th,Yes,No,No,No,No,,"20,075","20,075",$45.33,$49.33,N,,"20,075","20,075","36,951",,,,,2/6/2019,,,,,Specific Date,6/1/2021,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,500,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,5th,Yes,No,No,No,No,,"35,609","35,609",$32.67,$34.67,N,,"35,609","35,609","36,951",,,,,2/6/2019,,,,,Specific Date,6/1/2021,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,600,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,6th,Yes,No,No,No,No,,"36,951","36,951",$26.00,$29.00,N,,"36,951","36,951","36,951",,,,,2/6/2019,,,,,Specific Date,6/1/2021,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,700,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,7th,Yes,No,No,No,No,,"36,951","36,951",$45.08,$46.08,N,,"36,951","36,951","36,951",,,,,2/6/2019,,,,,Specific Date,6/1/2021,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,800,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,8th,Yes,No,No,No,No,,"36,951","36,951",$23.75,$25.75,N,,"36,951","36,951","36,951",,,,,2/6/2019,,,,,Specific Date,6/1/2021,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1050,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,10th,Yes,Yes,No,No,No,,"3,300","3,300",$40.00,$45.00,N,,"3,300","3,300","36,951",,,,,2/5/2019,,,,,Specific Date,7/1/2019,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1125,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,11th,Yes,No,No,No,No,,"2,015","2,015",$20.00,$23.00,N,,"2,015","2,015","36,951",,,,,2/6/2019,,,,,Specific Date,7/1/2019,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1120,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,11th,Yes,Yes,No,No,No,,"4,846","4,846",$0.00,$3.00,N,,"4,846","4,846","36,951",,,,,7/8/2019,,,,,Vacant,,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1100A,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,11th,Yes,Yes,No,No,No,,"5,139","5,139",$24.00,$27.00,N,,"5,139","5,139","36,951",$24.00,,,,7/6/2015,,,,,Vacant,,0,1,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1100,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,11th,No,No,No,No,No,,"22,479","15,269",$0.00,$4.00,N,,"22,479","15,269","36,951",$24.00,,,,7/6/2015,,,,12/1/2018,30 Days,,,,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1200,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,12th,Yes,Yes,Yes,No,Yes,,"15,000","36,714",$35.04,$37.04,N,,"36,714","36,714","36,951",$24.00,,,,5/29/2014,,,,,Vacant,,,,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1300,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,13th,Yes,Yes,No,No,No,,"1,841","1,841",$29.30,$30.30,Full Service Gross,,"1,841","1,841","36,951",$24.00,,,,5/29/2014,,,,,Vacant,,,,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1670,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Sublet,For Lease,,,,16th,No,No,No,No,Yes,,250,"2,000",,$1.00,,,"2,000","2,000","36,951",,,,,4/2/2019,,,,5/3/2019,,,,,Yes,,CBIZ Gibraltar Real Estate Services LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1630,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,16th,Yes,Yes,No,No,No,,"2,702","2,702",$22.00,$25.00,NNN,,"2,702","2,702","36,951",$24.00,,,,6/27/2018,,,,,Vacant,,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1610,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,16th,No,No,No,No,No,,"6,061","6,061",$46.00,$47.00,Full Service Gross,,"6,061","6,061","36,951",$24.00,,,,5/1/2017,,,,1/1/2019,Vacant,,,,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1650,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,16th,Yes,Yes,No,No,No,,"1,607","1,607",$53.18,$57.18,N,,"3,240","1,607","36,951",$24.00,,,,5/1/2017,,,,,Vacant,,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1660,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,16th,Yes,Yes,No,No,No,,"1,633","1,633",$35.14,$37.14,N,,"3,240","1,633","36,951",$24.00,,,,5/1/2017,,,,,Vacant,,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,1725,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,17th,Yes,No,No,No,No,,"15,268","15,268",$24.00,$29.00,N,,"15,268","15,268","36,951",,,,,2/6/2019,,,,,Specific Date,11/1/2019,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2050,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,20th,No,Yes,No,No,No,,"31,658","31,658",$34.69,$38.69,N,,"31,658","31,658","36,951",$25.50,,,,4/18/2018,,,,1/17/2020,Specific Date,,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2170,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,21st,No,No,No,No,No,,"1,966","1,966",$29.37,$31.37,N,,"1,966","1,966","36,951",$25.50,,,,4/18/2018,,,,11/1/2018,30 Days,,0,1,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2130,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,21st,No,No,No,No,No,,"3,073","3,073",$48.00,$49.00,N,,"3,073","3,073","36,951",$25.50,,,,4/18/2018,,,,2/1/2019,30 Days,,0,1,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2100,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,21st,No,Yes,No,No,No,,"10,802","10,802",,$2.00,N,,"10,802","10,802","36,951",$25.50,,,,3/23/2015,,,,12/9/2019,Specific Date,,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2200,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,22nd,Yes,Yes,No,No,No,,"27,191","27,191",$21.00,$25.00,N,,"27,191","27,191","36,951",,,,,7/8/2019,,,,,Vacant,,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2300,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,23rd,No,Yes,No,No,No,,"17,032","17,032",$27.56,$31.56,N,,"17,032","17,032","36,951",,,,,7/8/2019,,,,1/16/2020,Specific Date,,,,Yes,,The Telos Group LLC,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2300,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,23rd,No,No,No,No,Yes,,"8,000","20,959",$51.00,$54.00,N,,"20,959","20,959","36,951",$25.00,,,,5/22/2018,,7/1/2018,,10/1/2018,Vacant,,0,0,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2640,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,26th,Yes,Yes,No,No,No,,"6,773","6,773",$28.50,$29.50,N,,"6,773","6,773","36,951",$26.00,,,,8/7/2018,,,,,Vacant,,0,0,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2780,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,27th,Yes,Yes,No,No,No,,"4,129","4,129",$0.00,$5.00,Full Service Gross,,"4,129","4,129","36,951",$25.50,,,,1/13/2017,,,,,Vacant,,,,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2700,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,27th,No,No,No,No,No,,"9,812","9,812",,$5.00,N,,"9,812","9,812","36,951",$25.50,,,,6/5/2017,,,,12/1/2018,Specific Date,12/1/2018,,,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,2800,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,28th,Yes,Yes,Yes,No,No,,"28,499","4,747",$47.00,$49.00,N,,"28,499","4,747","36,951",$25.50,,,,3/2/2017,,,,,Negotiable,,,,Yes,,,,,"1,195,170",601W Companies,,,
3143,1 S Wacker Dr,One South Wacker,,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Full Build-Out,Excellent,32nd,Yes,Yes,No,No,No,,"3,371","3,371",$26.25,$31.25,Full Service Gross,,"3,371","3,371","36,951",$32.00,,,,4/12/2018,,,,,Vacant,,0,0,Yes,,,,,"1,195,170",601W Companies,,,
