PropertyID,Bldg Type,Bldg Subtype,Sale Status,Active Marketing Date,Under Contract Date,Sold Date,Address,City,State,Zip,Bldg Name,Business Park,Market,Submarket,Micromarket,Bldg Class,Bldg Status,Tenancy,Bldg Size at Sale,Bldg Size,Sales Price,Price Est?,Portfolio?,Sale is Confidential,Parcel Size (acres),Parcel Number,Cap Rate,Occupancy at Sale,Asset Profile,Buyer,Buyer Company Participation %,Buyer Company Countries,Seller,Buyer Broker Company,Seller Broker Company,CAs,Tours,Bids,Construction Materials,Dock Configuration Type,Industrial AC,Crane Served?,Crane Comments,Submarket Cluster,Custom Cluster,Stories,Build Date,Renovated Date,Landlord Leasing Company,Management Company,Sale Type,Latitude,Longitude,Is Federal Sale?,Most Expensive Street?
27971,Office,Office,Sold,,,11/17/2017,1 Pierce Pl,Itasca,Illinois,60143,One Pierce Place,Hamilton Lakes,Chicago,Northwest,,A,Existing,Multi-Tenant,"578,737","578,737","$7,201,359",No,Yes,No,,,1050.0%,7530%,,Salvation Army,1.0000,,Overlook Associates,,HFF (dba JLL),,,,,,,,,Suburban,,16,1/1/1984,,Walgreens,CBRE,Acquisition,41.987924,-88.016883,No,No
29044,Office,Office,Sold,,,11/17/2017,500 Park Blvd,Itasca,Illinois,60143,500 Park,Hamilton Lakes,Chicago,Northwest,,A,Existing,Multi-Tenant,"450,614","450,614","$25,334,436",No,Yes,No,,,1050.0%,9080%,,"Lowe Enterprises, GE Capital",1.0000,,Loft Development,,HFF (dba JLL),,,,,,,,,Suburban,,14,1/1/1980,1/1/1991,Colliers International,GlenStar Properties,Acquisition,41.985909,-88.01738,No,No
29243,Office,Office,Sold,,,10/18/2017,701 E 22nd St,Lombard,Illinois,60148,701 East 22nd,,Chicago,Eastern East-West,,A,Existing,Multi-Tenant,"147,097","174,098","$30,000,000",No,No,No,,06-29-200-058,751.0%,9760%,,Unknown,"0.5000, 0.5000",",",Blackstone Group,,,,,,,,,,,Suburban,,4,1/1/1980,1/1/2001,Colliers International,John Buck Company,Acquisition,41.845073,-88.000546,No,No
29139,Office,Office,Sold,,,9/14/2017,5750 Old Orchard Rd,Skokie,Illinois,60077,Harmswood Office Center,,Chicago,North Cook County,,A,Existing,Multi-Tenant,"90,000","90,000","$40,500,000",No,No,No,,10-08-202-001-0000,897.0%,8320%,,Adventus Realty Services Inc.,1.0000,,John Buck Company,,CBRE,,,,,,,,,Suburban,,5,1/1/1995,,Colliers International,NAI Hiffman,Acquisition,42.063118,-87.769475,No,No
28145,Office,Office,Sold,,,8/11/2017,1200 Lakeside Dr,Bannockburn,Illinois,60015,Bannockburn Centre,College Park,Chicago,North Lake County,,A,Existing,Single-Tenant,"257,191","260,084","$34,000,000",No,No,No,,16-19-105-018,,10000%,,Arthur J Gallagher,1.0000,,Pearlmark Real Estate Partners,,CBRE,,,,,,,,,Suburban,,3,6/1/1999,1/1/2016,GlenStar Properties,Piedmont Office Realty Trust,Acquisition,42.194292,-87.882447,No,No
209136,Office,Office,Sold,,,8/11/2017,5450 Prairie Stone Pkwy,Hoffman Estates,Illinois,60192,Prairie Stone Corporate Center,Prairie Stone,Chicago,Northwest,,A,Existing,Single-Tenant,"110,000","110,000","$360,000,000",No,No,No,,,,10000%,,Captive Resources,1.0000,,"Walton Street Capital, GlenStar Properties",,CBRE,,,,,,,,,Suburban,,3,1/1/2008,,Lincoln Property Company,Hamilton Partners,Acquisition,42.071251,-88.214936,No,No
28217,Office,Office,Sold,,,8/1/2017,1400 American Ln,Schaumburg,Illinois,60173,Schaumburg Towers I,Schaumburg Towers,Chicago,Northwest,Schaumburg,A,Existing,,"441,531","441,531","$71,566,342",No,No,No,,07-13-103-012-0000,,4500%,,"Hamilton Partners, Long Wharf Capital LLC",1.0000,,Intercontinental Real Estate,,CBRE,,,,,,,,,Suburban,,20,1/1/1986,1/1/2004,Telos Group,Piedmont Office Realty Trust,Owner-User,42.044876,-88.04372,No,No
4829,Office,Office,Sold,,,7/12/2017,300 S Wacker Dr,Chicago,Illinois,60606,300 S Wacker,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"561,865","535,726","$54,057,895",No,No,No,,17-16-226-005-0000,596.0%,9480%,,"St James Group LLC, GlenStar","0.5000, 0.5000",",",Woodfield Realty Holding Company,,JLL,,,,,,,,,CBD,,35,1/1/1971,1/1/1990,JLL,Arthur J Gallagher,Acquisition,41.877625,-87.63708,No,Yes
28557,Office,Office,Sold,,,6/1/2017,2121 Waukegan Rd,Bannockburn,Illinois,60015,Bannockburn Lakes V,Bannockburn Lake Office Plaza,Chicago,North Lake County,,A,Existing,,"103,500","103,500","$8,200,000",No,No,No,,16-20-200-038,,4600%,,KBS Realty Advisors,1.0000,,MetLife,,,,,,,,,,,Suburban,,3,1/1/1987,,Telos Group,JLL,Acquisition,42.192238,-87.854882,No,No
29091,Office,Office,Sold,,,5/24/2017,5400 Pearl St,Rosemont,Illinois,60018,5400 Pearl,Balmoral Business Campus,Chicago,O'Hare,,A,Existing,Multi-Tenant,"100,608","97,517","$12,100,000",No,No,No,,12-09-200-061-0000,,10000%,,"Topco Associates, LLC",1.0000,,Prime Group,,Cushman & Wakefield,,,,,,,,,Suburban,,3,9/1/2001,,Zeller Realty Group,JLL,Acquisition,41.977719,-87.872589,No,No
28254,Office,Office,Sold,,,3/15/2017,1475 E Woodfield Rd,Schaumburg,Illinois,60173,Schaumburg Corporate Center III,Schaumburg Corporate Center,Chicago,Northwest,Schaumburg,A,Existing,,"300,500","308,088","$14,031,188",Yes,Yes,No,,07-13-300-023-0000,660.0%,8600%,,"Equity Commonwealth, Fulcrum Asset Advisors",1.0000,,GE Capital,,CBRE,,,,,,,,,Suburban,,14,1/1/2002,,Cushman & Wakefield,JLL,Acquisition,42.04318,-88.043528,No,No
28282,Office,Office,Sold,,,3/15/2017,1515 E Woodfield Rd,Schaumburg,Illinois,60173,Schaumburg Corporate Center II,Schaumburg Corporate Center,Chicago,Northwest,Schaumburg,A,Existing,,"300,495","339,332","$35,850,000",Yes,Yes,No,,07-13-300-022-0000,660.0%,7060%,,"BlackRock, Tishman Speyer",1.0000,,Kennedy Family Trust,,CBRE,,,,,,,,,Suburban,,14,1/1/1986,,Cushman & Wakefield,Colliers International,Acquisition,42.043176,-88.042394,No,No
4239,Office,Office,Sold,,,2/28/2017,181 W Madison St,Chicago,Illinois,60602,181 Madison,,Chicago,Central Loop,,A,Existing,Multi-Tenant,"952,559","952,559","$56,734,523",No,No,No,,17-16-203-002-0000,556.0%,9100%,Core,"Griffin Capital Essential Asset REIT, Inc.",1.0000,,Titan Development Company,CBRE,Eastdil Secured,,,,,,,,,CBD,,50,1/1/1990,,Hines,JLL,Acquisition,41.881695,-87.633484,No,No
28419,Office,Mixed-Use,Sold,,,2/17/2017,1849 Green Bay Rd,Highland Park,Illinois,60035,Renaissance Place North,Renaissance Place,Chicago,North Lake County,,A,Existing,Multi-Tenant,"137,138","137,138","$17,741,814",No,No,No,,16-23-308-035,,9450%,,"Walton Street Capital, GlenStar Properties",1.0000,,"Prudential Insurance Company of America, Panattoni Development Company",,,,,,,,,,,Suburban,,3,1/1/2000,,Avison Young,Senior Housing Properties Trust,Acquisition,42.186181,-87.802434,No,No
3642,Office,Office,Sold,,,1/30/2017,123 N Wacker Dr,Chicago,Illinois,60606,123 North Wacker,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"549,941","540,621","$35,300,000",No,No,No,,17-09-441-001-0000,,5700%,Value-add,UHNW Spanish Family Office,1.0000,,Wells Fargo,JLL,JLL,,,,,,,,,CBD,,30,1/1/1986,2/1/2001,Lincoln Property Company,Realty Income Corporation,Acquisition,41.884157,-87.636553,No,Yes
29025,Office,Office,Sold,,,1/26/2017,4901 Searle Pkwy,Skokie,Illinois,60077,Illinois Science & Tech 4901,Illinois Science & Technology Park,Chicago,North Cook County,,A,Existing,Multi-Tenant,"533,000","153,000","$247,300,000",No,No,No,,10-21-415-032-0000,,8600%,,"Hamilton Partners, Bailard, Millbrook Real Estate Company",1.0000,,Blackstone Group,,CBRE,,,,,,,,,Suburban,,4,1/1/2000,1/1/2005,JLL,Zeller Realty Group,Acquisition,42.028955,-87.750753,No,No
29091,Office,Office,Sold,,,1/1/2017,5400 Pearl St,Rosemont,Illinois,60018,5400 Pearl,Balmoral Business Campus,Chicago,O'Hare,,A,Existing,Multi-Tenant,"100,608","97,517","$44,022,988",No,Yes,No,,12-09-200-061-0000,850.0%,8500%,,"Angelo, Gordon & Company, Fulcrum Asset Advisors","0.8000, 0.2000",",",Combined Centre RPFIII Associates,,CBRE,,,,,,,,,Suburban,,3,9/1/2001,,GlenStar Properties,JLL,Acquisition,41.977719,-87.872589,No,No
29108,Office,Office,Sold,,,1/1/2017,5500 Pearl St,Rosemont,Illinois,60018,5500 Pearl,Balmoral Business Campus,Chicago,O'Hare,,A,Existing,,"133,237","133,237","$840,000,000",Yes,Yes,No,,12-09-200-022-0000,850.0%,8500%,,Barings Real Estate Advisors,"0.8000, 0.2000",",",Blackstone Group,,CBRE,,,,,,,,,Suburban,,4,1/1/2001,,Tishman Speyer,Marc Realty,Acquisition,41.977752,-87.872261,No,No
28032,Office,Mixed-Use,Sold,,,12/22/2016,1007 Church St,Evanston,Illinois,60201,Church Street Office Center,,Chicago,North Cook County,Evanston,A,Existing,Multi-Tenant,"153,389","153,389","$181,729,203",No,No,No,,11-18-123-012-0000,680.0%,7990%,,M&J Wilkow,1.0000,,TIER REIT,,HFF (dba JLL),,,,,,,,,Suburban,,8,1/1/1984,1/1/2010,Colliers International,Hines,Acquisition,42.048543,-87.685769,No,No
28403,Office,Office,Sold,,,12/1/2016,1815 S Meyers Rd,Oakbrook Terrace,Illinois,60181,Oakbrook Terrace III,Oakbrook Terrace Corporate Center,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"232,052","232,052","$13,375,000",No,No,No,,06-21-308-002,910.0%,8210%,,EQ Office,1.0000,,Riverway Holdings,,CBRE,,,,,,,,,Suburban,,10,1/1/1991,1/1/2002,Lincoln Property Company,EQ Office,Acquisition,41.848224,-87.989987,No,No
28145,Office,Office,Sold,,,11/29/2016,1200 Lakeside Dr,Bannockburn,Illinois,60015,Bannockburn Centre,College Park,Chicago,North Lake County,,A,Existing,Multi-Tenant,"257,191","260,084","$30,449,416",No,No,No,,16-19-105-018,,10000%,,Newmark Knight Frank,1.0000,,"Fifield Realty Corporation, Prudential Insurance Company of America",,CBRE,,,,,,,,,Suburban,,3,6/1/1999,1/1/2016,GlenStar Properties,JLL,Acquisition,42.194292,-87.882447,No,No
28089,Office,Office,Sold,,,11/21/2016,1100 N Arlington Heights Rd,Itasca,Illinois,60143,The Pointe At Itasca,Hamilton Lakes,Chicago,Northwest,,A,Existing,Multi-Tenant,"148,800","148,800","$26,200,000",No,No,No,,,,3700%,,Wintrust Financial,1.0000,,CenterPoint Properties,Colliers International,JLL,,,,,,,,,Suburban,,6,1/1/1999,,Colliers International,Equity Commonwealth,Owner-User,41.98632,-88.00473,No,No
27992,Office,Office,Sold,,,11/21/2016,100 N Field Dr,Lake Forest,Illinois,60045,One Conway Park,Conway Park,Chicago,North Lake County,,A,Existing,Multi-Tenant,"105,000","105,000","$159,800,000",No,No,No,,11-36-301-019,819.0%,9610%,,"EverWest Real Estate Investors, LLC",1.0000,,Tishman Speyer,,CBRE,,,,,,,,,Suburban,,3,1/1/1989,,Cushman & Wakefield,Baxalta,Acquisition,42.242914,-87.897477,No,No
5025,Office,Creative,Sold,,,11/9/2016,363 W Erie St,Chicago,Illinois,60654,363 West Erie,,Chicago,River North,,A,Existing,Multi-Tenant,"121,600","121,600","$422,065,190",No,No,No,,17-09-221-003-0000,596.0%,8600%,,2001 EW,1.0000,,TA Realty,JLL,JLL,,,,,,,,,CBD,,7,1/1/1910,1/1/2015,NAI Global,Cushman & Wakefield,Acquisition,41.8937,-87.638229,No,No
29473,Office,Office,Sold,,,11/7/2016,953 American Ln,Schaumburg,Illinois,60173,American Center,Experian Campus,Chicago,Northwest,Schaumburg,A,Existing,,"109,373","109,373","$9,940,912",No,No,No,,07-14-200-083-0000,,10000%,,Hamilton Partners,1.0000,,Walgreens,CBRE,,,,,,,,,,Suburban,,3,1/1/1985,8/1/2014,Colliers International,JMS Capital Group,Acquisition,42.048045,-88.056216,No,No
140707,Office,Creative,Sold,,,11/4/2016,445 W Erie St,Chicago,Illinois,60654,445 West Erie,,Chicago,River North,,A,Existing,Multi-Tenant,"47,300","47,300","$21,151,477",No,Yes,No,,,640.0%,5890%,Value-add,"EverWest Real Estate Investors, LLC, Black Creek Diversified Property Fund","0.5000, 0.5000",",","Simon Property Group, Inc",,KIG Commercial Real Estate,,,,,,,,,CBD,,2,1/1/1903,1/1/1984,Colliers International,Hearn Company,Acquisition,41.893703,-87.640588,No,No
29455,Office,Office,Sold,,,11/1/2016,9377 W Higgins Rd,Rosemont,Illinois,60018,Riverway Central,Riverway Office Park,Chicago,O'Hare,,A,Existing,,"313,478","313,478","$42,900,000",Yes,Yes,No,,12-03-103-010-0000,747.0%,9000%,,Realty Income Corporation,1.0000,,Cornerstone Real Estate Advisers,HFF (dba JLL),HFF (dba JLL),,,,,,,,,Suburban,,11,1/1/1989,,Transwestern,Hamilton Partners,Acquisition,41.988302,-87.856995,No,No
29456,Office,Office,Sold,,,11/1/2016,9399 W Higgins Rd,Rosemont,Illinois,60018,Riverway West,Riverway Office Park,Chicago,O'Hare,,A,Existing,,"260,992","260,992","$23,702,229",Yes,Yes,No,,12-03-103-011-0000,747.0%,9000%,,Transwestern Investment Group,1.0000,,Nuveen Real Estate,HFF (dba JLL),HFF (dba JLL),,,,,,,,,Suburban,,11,1/1/1989,,Golub & Company,Mid-America Real Estate Group,Acquisition,41.988638,-87.857773,No,No
29173,Office,Office,Sold,,,11/1/2016,6133 N River Rd,Rosemont,Illinois,60018,Riverway East,Riverway Office Park,Chicago,O'Hare,,A,Existing,Multi-Tenant,"284,241","284,241","$165,200,000",Yes,Yes,No,,07-11-202-034-0000,747.0%,9000%,,Blackstone Group,1.0000,,"Tokyo Tatemono, Fuji Bank Limited",HFF (dba JLL),HFF (dba JLL),,,,,,,,,Suburban,,11,1/1/1987,1/1/2016,The Telos Group LLC,MB Real Estate Services,Acquisition,41.987671,-87.857677,No,No
27969,Office,Office,Sold,,,10/31/2016,1 Parkview Plz,Oakbrook Terrace,Illinois,60181,Parkview Plaza,,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"264,162","264,162","$18,083,260",No,No,No,,06-22-415-018,750.0%,8800%,,"Tishman Speyer, Travelers Insurance","0.8000, 0.2000",",","Colony Capital, Mirvac Group",,JLL,,,,,,,,,Suburban,,9,1/1/1993,,CBRE,NAI Global,Acquisition,41.847215,-87.959783,No,No
4948,Office,Office,Sold,,,9/29/2016,330 N Wabash Ave,Chicago,Illinois,60611,330 N Wabash,330 N Wabash,Chicago,North Michigan Avenue,,A,Existing,Multi-Tenant,"1,141,760","1,141,760","$129,000,000",No,No,No,,17-10-135-026-0000,520.0%,9500%,Core,Beacon Capital Partners,1.0000,,Equity Commonwealth,HFF (dba JLL),HFF (dba JLL),,,,,,,,,CBD,,52,1/1/1971,10/1/2013,Cushman & Wakefield,Golub & Company,Acquisition,41.888638,-87.627505,No,No
28263,Office,Office,Sold,,,8/24/2016,150 N Martingale Rd,Schaumburg,Illinois,60173,150 North Martingale,Woodfield Corporate Ctr,Chicago,Northwest,Schaumburg,A,Existing,Multi-Tenant,"277,300","277,300","$12,022,500",Yes,Yes,No,,07-24-201-017-0000,,7700%,,Blackstone Group,1.0000,,Oak Street Real Estate Capital,,JLL,,,,,,,,,Suburban,,8,1/1/1982,1/1/2018,Saletta Commercial Realty LLC,JLL,Acquisition,42.031513,-88.035058,No,No
28491,Office,Office,Sold,,,8/24/2016,200 N Martingale Rd,Schaumburg,Illinois,60173,200 North Martingale,Woodfield Corporate Ctr,Chicago,Northwest,Schaumburg,A,Existing,,"255,675","242,492","$34,753,750",Yes,Yes,No,,,,7700%,,"GlenStar Properties, Walton Street Capital",1.0000,,Combined Centre RPFIII Associates,,JLL,,,,,,,,,Suburban,,12,1/1/1982,1/1/1994,Sterling Bay,Colliers International,Acquisition,42.031532,-88.032828,No,No
28509,Office,Office,Sold,,,8/16/2016,2001 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza I,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"180,005","187,189","$37,950,376",Yes,Yes,No,,06-23-404-032,760.0%,9300%,,MJH Corporate Center I LLC,1.0000,,Blackstone Group,,CBRE,,,,,,,,,Suburban,,7,1/1/1980,1/1/1987,Hines,Zeller Realty Group,Acquisition,41.850624,-87.947233,No,No
28515,Office,Office,Sold,,,8/16/2016,2015 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza II,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,,"168,000","168,000","$37,695,491",Yes,Yes,No,,06-23-404-032,760.0%,9300%,,GE Capital,1.0000,,The Davis Companies,,CBRE,,,,,,,,,Suburban,,8,1/1/1980,1/1/1987,CBRE,Parkway Realty Services,Acquisition,41.850019,-87.946467,No,No
28521,Office,Office,Sold,,,8/16/2016,2021 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza III,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,,"167,000","167,000","$256,500,000",Yes,Yes,No,,06-23-404-032,760.0%,9300%,,"Sovereign Capital Management Group, Northwood Investors",1.0000,,The Shaw Company,,CBRE,,,,,,,,,Suburban,,7,1/1/1980,1/1/1987,Hines,Zeller Realty Group,Acquisition,41.84931,-87.947198,No,No
28774,Office,Office,Sold,,,8/1/2016,3 Overlook Pt,Lincolnshire,Illinois,60069,Three Overlook Point,Lincolnshire Corporate Center,Chicago,North Lake County,,A,Existing,Single-Tenant,"283,257","290,143","$89,275,245",No,No,No,,15-22-403-023,680.0%,10000%,,GE Real Estate,1.0000,,JP Morgan Chase & Company,,JLL,,,,,,,,,Suburban,,6,1/1/1991,1/1/2015,Transwestern,JLL,Acquisition,42.187511,-87.933647,No,No
27965,Office,Office,Sold,,,7/28/2016,1 Mid America Plz,Oakbrook Terrace,Illinois,60181,One Mid America,Mid America Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"204,630","204,630","$22,303,550",Yes,Yes,No,,06-22-415-027,,8700%,,CBRE Global Investors,1.0000,,Pine Meadow LLC,,HFF (dba JLL),,,,,,,,,Suburban,,10,1/1/1985,,CBRE,Bridge Investment Group,Acquisition,41.848769,-87.958313,No,No
28480,Office,Office,Sold,,,7/28/2016,2 Mid America Plz,Oakbrook Terrace,Illinois,60181,Two Mid America,Mid America Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,,"204,630","204,630","$49,715,000",Yes,Yes,No,,06-22-415-027,,8700%,,Griffin Capital Corporation,1.0000,,"Citigroup, Fifield Realty Corporation",,HFF (dba JLL),,,,,,,,,Suburban,,10,1/1/1985,,Hamilton Partners,Hamilton Partners,Acquisition,41.847654,-87.95837,No,No
27982,Office,Office,Sold,,,7/13/2016,10 N Martingale Rd,Schaumburg,Illinois,60173,Woodfield Preserve I,Woodfield Preserve Office Center,Chicago,Northwest,Schaumburg,A,Existing,,"304,876","304,876","$20,333,000",Yes,Yes,No,,07-24-401-003-0000,750.0%,8900%,,Barings Real Estate Advisors,1.0000,,Equus Capital Partners,,CBRE,,,,,,,,,Suburban,,6,1/1/2000,,Telos Group,CBRE,Acquisition,42.025755,-88.032473,No,No
28487,Office,Office,Sold,,,7/13/2016,20 N Martingale Rd,Schaumburg,Illinois,60173,Woodfield Preserve ll,Woodfield Preserve Office Center,Chicago,Northwest,Schaumburg,A,Existing,Multi-Tenant,"305,586","342,179","$7,125,000",Yes,Yes,No,,07-24-401-004-0000,750.0%,8900%,,AVG Partners,1.0000,,Duke Realty Corporation,,CBRE,,,,,,,,,Suburban,,6,1/1/2001,,Colliers International,NAI Hiffman,Acquisition,42.027054,-88.033455,No,No
28794,Office,Office,Sold,,,7/12/2016,3000 Lakeside Dr,Bannockburn,Illinois,60015,Bannockburn Corporate Center,,Chicago,North Lake County,,A,Existing,Multi-Tenant,"202,218","209,421","$35,676,961",No,No,No,,16-18-300-016,,8690%,,Lone Star Funds,1.0000,,Nuveen Real Estate,,NAI Global,,,,,,,,,Suburban,,3,8/1/2001,,Colliers International,PANCOR Construction & Development LLC,Acquisition,42.202526,-87.882682,No,No
28444,Office,Office,Sold,,,7/7/2016,1901 N Roselle Rd,Schaumburg,Illinois,60173,Chatham Centre,,Chicago,Northwest,Schaumburg,A,Existing,Multi-Tenant,"205,614","205,614","$22,667,983",No,No,No,,07-10-200-016-0000,,6720%,,InvenTrust Properties Corp.,1.0000,,SBC Communications,,,,,,,,,,,Suburban,,10,1/1/1990,,NAI Hiffman,GlenStar Properties,Acquisition,42.06142,-88.07811,No,No
4918,Office,Office,Sold,,,7/1/2016,321 N Clark St,Chicago,Illinois,60654,321 North Clark at Riverfront Plaza,,Chicago,River North,,A,Existing,Multi-Tenant,"896,502","896,502","$24,000,000",No,No,No,,17-09-409-006-0000,550.0%,9600%,Core,MetLife,1.0000,,"Wells Real Estate Funds, Piedmont REIT",CBRE,CBRE,,,,,,,,,CBD,,35,1/1/1987,,NAI Hiffman,Golub & Company,Acquisition,41.888155,-87.630782,No,No
3194,Office,Creative,Sold,,,6/30/2016,1000 W Fulton St,Chicago,Illinois,60607,1K Fulton,,Chicago,Fulton Market,,A,Existing,Multi-Tenant,"689,067","538,735","$39,190,738",No,No,No,,17-08-411-001-0000,446.0%,9670%,,"Lisle Investors, LLC",1.0000,,Northwestern Mutual,,Eastdil Secured,,,,,,,,,CBD,,10,1/1/2015,1/1/2015,CBRE,JLL,Acquisition,41.887479,-87.652557,No,No
28457,Office,Office,Sold,,,6/30/2016,1925 W Field Ct,Lake Forest,Illinois,60045,West Lake at Conway Park,Conway Park,Chicago,North Lake County,,A,Existing,,"100,000","100,000","$16,000,000",No,Yes,No,,11-36-401-020,710.0%,10000%,,Adventus Realty Services Inc.,1.0000,,"Lowe Enterprises, GE Capital",,,,,,,,,,,Suburban,,3,4/1/2008,,JLL,Transwestern,Acquisition,42.24423,-87.893207,No,No
5206,Office,Mixed-Use,Sold,,,6/17/2016,425 S Financial Pl,Chicago,Illinois,60605,425 S Financial Place,,Chicago,Central Loop,,A,Existing,Multi-Tenant,"1,062,880","1,041,292","$9,475,737",No,No,No,,17-16-242-023-0000,325.0%,7000%,,GlenStar Properties,1.0000,,"Hamilton Partners, Arthur J Gallagher",,HFF (dba JLL),,,,,,,,,CBD,,39,1/1/1984,1/1/2015,Colliers International,Golub & Company,Acquisition,41.875732,-87.631973,No,No
28775,Office,Office,Sold,,,6/10/2016,3 Parkway N,Deerfield,Illinois,60015,Three Parkway North,Parkway North Center,Chicago,North Lake County,,A,Existing,,"255,407","257,555","$43,398,082",No,Yes,No,,16-31-101-042,590.0%,8060%,,Barings Real Estate Advisors,1.0000,,Signature Office REIT,,,,,,,,,,,Suburban,,5,1/1/1997,,CBRE,Lincoln Property Company,Acquisition,42.162907,-87.879333,No,No
29146,Office,Office,Sold,,,6/10/2016,6 Parkway N,Deerfield,Illinois,60015,Six Parkway North,Parkway North Center,Chicago,North Lake County,,A,Existing,,"96,054","95,257","$65,149,580",No,Yes,No,,16-31-101-039,590.0%,10000%,,Principal Financial Group,1.0000,,"Bridge Development Partners LLC, Globe Corporation",,,,,,,,,,,Suburban,,4,1/1/1998,,Newmark Knight Frank,JLL,Acquisition,42.164551,-87.879761,No,No
29414,Office,Office,Sold,,,6/10/2016,9 Parkway N,Deerfield,Illinois,60015,Nine Parkway North,Parkway North Center,Chicago,North Lake County,,A,Existing,,"132,867","132,867","$3,580,000",No,Yes,No,,16-31-101-036,590.0%,6800%,,Hines,1.0000,,Tishman Speyer,,,,,,,,,,,Suburban,,5,1/1/2002,,"Lillibridge Healthcare Services, Inc. affiliate",Hamilton Partners,Acquisition,42.165585,-87.881302,No,No
27996,Office,Office,Sold,,,5/31/2016,100 S Saunders Rd,Lake Forest,Illinois,60045,Landmark I,Landmark of Lake Forest,Chicago,North Lake County,,A,Existing,Multi-Tenant,"161,500","162,816","$192,172,390",No,No,No,,15-01-100-011,,6940%,,Barings Real Estate Advisors,1.0000,,William J Wrigley Jr Company,,,,,,,,,,,Suburban,,4,11/1/1999,,GlenStar Properties,Vornado Realty Trust,Acquisition,42.238483,-87.899117,No,No
28929,Office,Office,Sold,,,3/1/2016,40 Skokie Blvd,Northbrook,Illinois,60062,Boulevard 40,,Chicago,North Cook County,,A,Existing,Multi-Tenant,"105,924","106,850","$182,000,000",No,No,No,,04-02-101-004-0000,,6600%,,Briar Meads Capital,1.0000,,TA Realty,,HFF (dba JLL),,,,,,,,,Suburban,,6,1/1/1984,1/1/1993,Cushman & Wakefield,John Hancock Life Insurance Company,Owner-User,42.15202,-87.802175,No,No
4948,Office,Office,Sold,,,3/1/2016,330 N Wabash Ave,Chicago,Illinois,60611,330 N Wabash,330 N Wabash,Chicago,North Michigan Avenue,,A,Existing,,"1,141,760","1,141,760","$23,246,402",No,No,No,,17-10-135-026-0000,500.0%,9500%,,GE Real Estate,"0.8000, 0.2000",",",Janko Group,,,,,,,,,,,CBD,,52,1/1/1971,10/1/2013,Zeller Realty Group,Transwestern,Acquisition,41.888638,-87.627505,No,No
